Longitude,Latitude,Average Cost for two,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating text,Votes,Complexity_Score,Order_Item_Count,Active_Orders_In_Kitchen,Actual_KPT_Minutes,Day_of_Week_Weekday,Day_of_Week_Weekend,Time_Slot_Dinner_Peak,Time_Slot_Lunch_Peak,Time_Slot_Morning,Time_Slot_Tea_Time,Weather_Condition_Clear,Weather_Condition_Rainy,Weather_Condition_Stormy
77.0406597,28.4201195,1500,1,1,0,0,3,2.6,0,83,2,2,6,42.04,1,0,1,0,0,0,0,0,1
77.0452475,28.406214,1350,1,1,0,0,3,3.4,0,155,2,8,0,38.67,1,0,0,1,0,0,1,0,0
77.067268,28.266839,600,0,0,0,0,2,3.4,0,40,2,7,24,70.06,1,0,0,0,1,0,0,1,0
77.0447078,28.4060723,750,1,1,0,0,2,3.7,2,30,2,1,0,34.22,1,0,1,0,0,0,1,0,0
77.04214934,28.41385572,200,0,1,0,0,1,3.5,2,30,2,8,6,52.96,0,1,0,0,0,1,0,1,0
77.0443479,28.4058584,500,0,1,0,0,2,3.5,2,84,2,8,17,54.38,0,1,0,0,1,0,1,0,0
77.058018,28.434541,1250,0,1,0,0,3,3.7,2,21,2,3,12,44.33,1,0,0,1,0,0,1,0,0
77.033013,28.4255696,400,0,1,0,0,1,3.9,2,22,2,1,19,58.21,1,0,1,0,0,0,1,0,0
0.0,0.0,300,0,0,0,0,1,3.6,2,57,2,1,7,43.86,0,1,1,0,0,0,1,0,0
77.0413794,28.4069177,1100,1,0,0,0,3,3.9,2,28,2,1,17,45.66,1,0,0,1,0,0,1,0,0
77.041071,28.415066,600,0,1,0,0,2,3.9,2,101,2,5,14,48.58,1,0,0,0,1,0,1,0,0
77.0489356,28.4120391,500,0,0,0,0,2,3.5,2,26,2,6,2,32.57,0,1,0,0,1,0,1,0,0
77.0432685,28.4133766,1600,1,0,0,0,3,3.7,2,28,2,8,2,44.31,1,0,0,1,0,0,0,1,0
77.042099,28.4120086,500,0,0,0,0,2,3.6,2,35,2,6,16,50.93,1,0,0,0,1,0,1,0,0
77.0449776,28.4060983,700,0,0,0,0,2,3.7,2,51,1,8,17,49.65,0,1,0,0,1,0,1,0,0
77.03833256,28.41864781,950,0,1,0,0,2,3.5,2,39,2,9,9,57.44,0,1,1,0,0,0,1,0,0
77.0365475,28.4274393,300,0,0,0,0,1,3.5,2,37,2,7,10,44.55,1,0,0,0,0,1,1,0,0
77.0393103,28.4248315,700,0,0,0,0,2,2.3,4,70,2,8,8,48.39,0,1,0,0,1,0,1,0,0
77.0418292,28.4116239,200,0,1,0,0,1,2.3,4,26,2,2,6,39.62,0,1,0,1,0,0,0,1,0
77.0371694,28.4270829,450,0,0,0,0,1,2.4,4,42,2,4,15,49.87,1,0,0,0,1,0,1,0,0
77.04178983,28.41593885,2500,1,0,0,0,4,4.1,5,56,2,7,5,42.36,0,1,0,1,0,0,1,0,0
77.062693,28.454258,800,1,0,0,0,2,0.0,3,0,2,9,13,50.68,0,1,0,0,1,0,1,0,0
77.0678486,28.4584293,600,0,0,0,0,2,0.0,3,0,2,2,12,41.62,0,1,0,0,1,0,1,0,0
77.0832002,28.4307097,600,0,1,0,0,2,2.8,0,7,2,9,9,47.46,1,0,0,1,0,0,1,0,0
77.08893042,28.4316636,100,0,0,0,0,1,2.8,0,9,2,6,20,57.95,1,0,0,1,0,0,1,0,0
77.08898909,28.43185642,700,0,0,0,0,2,3.1,0,33,2,8,13,63.7,1,0,1,0,0,0,1,0,0
77.0810496,28.4406267,600,0,0,0,0,2,0.0,3,0,2,6,20,54.2,1,0,0,0,1,0,1,0,0
77.0860608,28.4362534,250,0,0,0,0,1,0.0,3,1,2,7,15,61.73,0,1,0,0,0,1,0,1,0
77.078993,28.4346629,150,0,0,0,0,1,0.0,3,0,2,6,13,48.04,0,1,0,0,1,0,1,0,0
77.0745897,28.4325962,300,0,0,0,0,1,0.0,3,0,2,8,8,47.3,1,0,0,1,0,0,1,0,0
77.0832881,28.4307149,600,0,0,0,0,2,0.0,3,0,2,2,22,52.19,0,1,0,0,1,0,1,0,0
77.1053224,28.4335066,600,0,1,0,0,2,3.4,0,178,2,2,19,50.76,0,1,0,1,0,0,1,0,0
77.1052774,28.4334574,1800,1,1,0,0,3,4.5,1,1262,2,4,13,48.26,1,0,0,0,1,0,1,0,0
77.0872491,28.4625277,650,1,1,0,0,2,3.3,0,199,2,7,3,35.39,1,0,0,0,1,0,1,0,0
77.08729528,28.46243126,950,0,1,0,0,2,3.4,0,483,2,6,2,44.95,1,0,1,0,0,0,1,0,0
77.0876088,28.4623829,500,0,1,0,0,2,3.4,0,346,2,4,5,40.28,0,1,0,0,1,0,0,1,0
77.0876088,28.4622932,850,1,1,0,0,2,3.2,0,241,2,2,5,30.29,0,1,0,0,1,0,1,0,0
77.0868749,28.4625024,450,0,1,0,0,1,3.8,2,158,2,9,18,60.23,1,0,0,0,0,1,1,0,0
77.0869794,28.4624121,400,0,1,0,0,1,3.7,2,92,2,4,10,57.81,0,1,1,0,0,0,0,1,0
77.08695229,28.46246192,400,0,1,0,0,1,3.6,2,115,2,6,22,67.59,0,1,1,0,0,0,1,0,0
77.0869794,28.4626811,300,0,1,0,0,1,3.9,2,94,2,7,2,36.54,0,1,0,0,1,0,1,0,0
77.0868501,28.4625094,800,0,1,0,0,2,3.5,2,118,2,9,3,43.47,1,0,0,0,0,1,1,0,0
77.087339,28.4624466,300,0,1,0,0,1,3.8,2,48,2,9,12,54.18,1,0,0,0,0,1,1,0,0
77.0871567,28.4625963,800,1,1,0,0,2,3.6,2,321,2,5,21,57.23,1,0,0,0,1,0,1,0,0
77.087339,28.4626259,2000,1,1,0,0,4,4.0,5,429,2,9,6,57.31,0,1,1,0,0,0,1,0,0
77.0870678,28.4625602,1100,1,1,0,0,3,4.1,5,344,2,1,1,25.2,0,1,0,0,0,1,1,0,0
77.0871573,28.4625905,700,0,1,0,0,2,4.1,5,103,2,6,22,62.18,0,1,0,0,0,1,1,0,0
77.0874235,28.4624928,500,0,1,0,0,2,4.2,5,67,2,5,15,59.1,1,0,1,0,0,0,1,0,0
77.0871592,28.4626087,500,0,1,0,0,2,4.2,5,112,2,8,1,34.87,1,0,0,0,0,1,1,0,0
77.0871142,28.4623802,700,0,1,0,0,2,4.0,5,157,2,5,12,54.56,1,0,1,0,0,0,1,0,0
0.0,0.0,500,0,0,0,0,2,3.0,0,8,2,5,17,53.29,0,1,0,0,1,0,1,0,0
77.0784363,28.4659842,400,0,0,0,0,1,3.3,0,21,2,3,12,43.7,0,1,0,0,1,0,1,0,0
77.0756172,28.4714149,700,0,1,0,0,2,2.7,0,39,2,9,13,53.61,1,0,0,1,0,0,1,0,0
77.0786436,28.4543078,450,0,0,0,0,1,3.2,0,27,2,9,1,41.59,0,1,0,0,0,1,1,0,0
77.0790658,28.4507135,300,0,0,0,0,1,3.2,0,10,2,3,10,47.55,1,0,1,0,0,0,1,0,0
77.0784363,28.4660738,1000,0,0,0,0,3,3.4,0,16,2,4,8,39.39,1,0,0,1,0,0,1,0,0
77.081955,28.452042,700,0,1,0,0,2,3.4,0,20,2,8,3,40.01,0,1,0,1,0,0,1,0,0
77.0746189,28.4684058,1000,0,1,0,0,3,2.8,0,80,2,5,1,39.74,1,0,0,0,0,1,0,1,0
77.0832025,28.4600768,600,0,1,0,0,2,2.8,0,42,2,5,5,37.89,0,1,0,0,1,0,1,0,0
77.0787061,28.4609895,600,0,1,0,0,2,3.7,2,49,2,6,22,59.04,0,1,0,0,1,0,1,0,0
77.0794255,28.4504791,300,0,1,0,0,1,3.7,2,65,2,4,6,34.85,1,0,0,0,1,0,1,0,0
77.0843946,28.4602529,550,0,1,0,0,2,3.7,2,52,2,7,12,49.75,1,0,0,0,1,0,1,0,0
77.0789759,28.4647809,250,0,1,0,0,1,3.7,2,58,2,2,11,49.16,1,0,0,1,0,0,0,1,0
77.0791557,28.4605845,200,0,1,0,0,1,3.7,2,25,2,2,6,51.01,1,0,1,0,0,0,0,1,0
77.0747614,28.4710018,300,0,0,0,0,1,3.7,2,50,2,7,14,70.26,1,0,1,0,0,0,0,1,0
77.0847227,28.4592935,600,0,1,0,0,2,3.7,2,125,2,8,20,59.16,1,0,0,0,0,1,1,0,0
77.0853157,28.4543176,150,0,0,0,0,1,3.5,2,26,2,8,14,69.06,1,0,1,0,0,0,0,1,0
77.0788503,28.4609696,500,0,1,0,0,2,3.7,2,23,2,6,1,44.42,1,0,1,0,0,0,1,0,0
0.0,0.0,600,0,0,0,0,2,3.8,2,23,2,9,13,55.51,0,1,0,0,0,1,1,0,0
77.0796953,28.4499671,500,0,0,0,0,2,0.0,3,1,2,9,10,50.98,0,1,0,0,0,1,1,0,0
77.0791682,28.4508593,600,0,0,0,0,2,0.0,3,0,2,1,16,51.29,0,1,0,0,0,1,0,1,0
77.0762779,28.4513422,800,0,0,0,0,2,0.0,3,1,2,9,14,52.88,1,0,0,0,1,0,1,0,0
77.0814039,28.4503106,250,0,0,0,0,1,0.0,3,3,2,6,21,56.63,1,0,0,1,0,0,1,0,0
77.0830226,28.455756,250,0,0,0,0,1,0.0,3,2,2,6,23,71.6,1,0,1,0,0,0,1,0,0
77.0840118,28.4601546,550,0,0,0,0,2,2.4,4,38,2,1,16,46.13,0,1,0,0,1,0,1,0,0
77.0815524,28.4510321,1100,0,0,0,0,3,4.3,5,62,1,5,23,50.32,1,0,0,0,1,0,1,0,0
77.0779417,28.4606023,1500,1,1,0,0,3,4.0,5,32,2,5,14,47.42,1,0,0,1,0,0,1,0,0
77.0751988,28.4708726,600,0,1,0,0,2,4.0,5,101,2,3,24,58.08,0,1,0,0,0,1,1,0,0
77.079003,28.46082,750,0,1,0,0,2,4.0,5,34,2,7,10,47.17,1,0,0,1,0,0,0,0,1
77.079311,28.460034,400,0,1,0,0,1,4.0,5,53,2,9,0,39.91,1,0,0,0,1,0,1,0,0
77.0793521,28.4607475,250,0,0,0,0,1,3.1,0,10,2,4,20,54.66,1,0,0,0,0,1,1,0,0
77.0792457,28.461131,500,0,0,0,0,2,3.1,0,5,2,3,17,60.93,1,0,1,0,0,0,1,0,0
77.0788859,28.4609172,600,0,1,0,0,2,3.2,0,12,2,5,11,45.55,0,1,0,0,1,0,1,0,0
77.0793669,28.4613734,400,0,0,0,0,1,3.0,0,4,2,1,14,39.44,1,0,0,1,0,0,1,0,0
77.0792457,28.461131,500,0,1,0,0,2,2.7,0,7,2,1,13,38.66,1,0,0,1,0,0,1,0,0
77.0798015,28.460761,700,0,1,0,0,2,3.1,0,35,2,8,24,65.64,0,1,0,0,1,0,1,0,0
77.0796953,28.460995,650,0,1,0,0,2,3.4,0,117,2,5,19,54.7,0,1,0,1,0,0,1,0,0
77.0790916,28.4610705,700,0,1,0,0,2,3.4,0,67,2,6,18,54.71,1,0,0,0,1,0,1,0,0
77.0811311,28.4532726,200,0,0,0,0,1,3.3,0,26,2,7,3,35.43,1,0,0,0,1,0,1,0,0
77.0792457,28.461131,400,0,0,0,0,1,3.0,0,33,2,3,13,41.69,1,0,0,1,0,0,1,0,0
77.0790658,28.4604862,500,0,0,0,0,2,3.3,0,59,2,8,19,57.65,1,0,0,1,0,0,1,0,0
77.0795604,28.4609372,600,0,0,0,0,2,2.6,0,11,2,6,20,63.7,0,1,0,1,0,0,0,1,0
77.0792715,28.460829,1200,0,1,0,0,3,3.4,0,21,2,7,18,75.07,0,1,1,0,0,0,0,1,0
77.0790658,28.4606655,300,0,1,0,0,1,3.2,0,15,2,2,22,52.23,1,0,0,1,0,0,1,0,0
77.0787061,28.4604516,850,0,1,0,0,2,3.6,2,41,2,2,20,53.14,0,1,0,0,0,1,1,0,0
77.0794255,28.4608794,650,0,1,0,0,2,3.9,2,67,2,2,1,27.08,1,0,0,0,0,1,1,0,0
77.0789039,28.4605516,300,0,1,0,0,1,2.2,4,41,2,7,24,63.51,0,1,0,0,0,1,1,0,0
77.0796953,28.460726,700,0,1,0,0,2,4.0,5,27,2,9,15,60.18,1,0,0,0,1,0,0,1,0
77.0923077,28.4799845,2500,1,0,0,0,4,3.3,0,57,2,6,0,44.18,1,0,1,0,0,0,1,0,0
77.09232,28.4799981,2400,1,0,0,0,4,3.0,0,17,2,1,0,24.52,0,1,0,1,0,0,1,0,0
77.0922972,28.4799825,2000,1,0,0,0,4,3.2,0,52,2,1,15,43.88,1,0,0,0,1,0,1,0,0
77.0732202,28.4782126,2500,1,0,0,0,4,3.0,0,4,2,6,17,56.25,1,0,0,0,0,1,1,0,0
77.0529662,28.5047491,1500,1,0,0,0,3,2.7,0,19,2,3,6,45.1,0,1,1,0,0,0,1,0,0
77.0395696,28.4664035,800,1,0,0,0,2,3.0,0,6,2,8,22,64.85,1,0,0,0,0,1,1,0,0
77.0400898,28.4661418,1600,1,0,0,0,3,3.0,0,10,2,4,11,58.08,1,0,1,0,0,0,0,1,0
77.0867995,28.5022869,3000,0,0,0,0,4,3.2,0,17,2,4,22,54.59,1,0,0,1,0,0,1,0,0
77.0640466,28.4646001,2500,1,0,0,0,4,3.6,2,94,2,5,12,46.71,1,0,0,0,1,0,1,0,0
77.048261,28.412019,650,0,0,0,0,2,3.3,0,96,2,4,11,42.99,0,1,0,0,0,1,1,0,0
77.0704322,28.476779,3000,1,0,0,0,4,3.9,2,272,2,5,18,50.34,1,0,0,0,0,1,1,0,0
77.0703873,28.4767298,3000,1,0,0,0,4,3.8,2,390,2,2,12,46.22,0,1,0,0,0,1,0,1,0
77.0704322,28.476779,3000,1,0,0,0,4,3.9,2,394,2,8,14,71.39,1,0,1,0,0,0,0,1,0
77.1427506,28.2393668,3000,1,0,0,0,4,3.4,0,22,2,9,3,43.2,1,0,0,1,0,0,1,0,0
77.1427506,28.2393668,3000,0,0,0,0,4,3.7,2,45,2,2,20,57.08,1,0,0,0,0,1,0,1,0
77.0867995,28.5022869,2000,0,0,0,0,4,3.3,0,36,2,7,20,60.64,0,1,0,0,0,1,1,0,0
77.0867995,28.5022869,3000,0,0,0,0,4,3.5,2,27,2,5,8,43.15,1,0,0,0,1,0,1,0,0
77.0958365,28.4512929,400,0,1,0,0,1,3.7,2,16,2,3,19,51.31,0,1,0,1,0,0,1,0,0
77.096912,28.45097366,2500,1,0,0,0,4,3.5,2,13,2,4,16,48.67,1,0,0,0,1,0,1,0,0
77.09688552,28.45104175,2500,1,0,0,0,4,3.8,2,127,2,1,9,44.1,0,1,1,0,0,0,1,0,0
77.080139,28.5109714,700,0,0,0,0,2,3.1,0,6,2,8,23,65.53,1,0,0,0,1,0,1,0,0
77.0867096,28.5026368,2000,0,0,0,0,4,2.7,0,27,1,8,12,44.98,1,0,0,0,0,1,1,0,0
77.0753139,28.5004986,600,0,0,0,0,2,2.8,0,23,2,5,7,37.6,1,0,0,1,0,0,1,0,0
77.086215,28.5130313,200,0,0,0,0,1,3.1,0,6,2,8,19,60.41,1,0,0,0,0,1,1,0,0
77.0652612,28.4875966,200,0,1,0,0,1,3.3,0,12,2,1,0,22.68,1,0,0,0,0,1,1,0,0
77.088159,28.4991161,1000,0,1,0,0,3,2.7,0,7,2,8,14,55.59,0,1,0,1,0,0,1,0,0
77.083835,28.506391,650,0,0,0,0,2,2.9,0,13,2,9,3,40.53,1,0,0,0,0,1,0,0,1
77.0879685,28.4991724,800,1,0,0,0,2,3.1,0,11,2,4,16,50.67,1,0,0,0,1,0,1,0,0
77.0728605,28.5011252,500,0,0,0,0,2,3.1,0,17,2,7,0,33.36,1,0,0,0,1,0,1,0,0
77.0835622,28.5009896,700,0,1,0,0,2,3.3,0,7,2,6,2,38.05,1,0,0,0,1,0,1,0,0
77.0867524,28.4975584,400,0,1,0,0,1,3.0,0,10,2,3,23,56.48,0,1,0,0,1,0,1,0,0
77.0842434,28.5120417,500,0,0,0,0,2,3.3,0,10,1,4,18,54.36,0,1,1,0,0,0,1,0,0
77.0801,28.5140563,150,0,0,0,0,1,2.9,0,4,2,3,17,53.68,0,1,0,0,0,1,0,1,0
77.086215,28.5130313,150,0,0,0,0,1,0.0,3,0,2,5,5,57.49,0,1,1,0,0,0,0,1,0
77.07576312,28.51150832,500,0,0,0,0,2,0.0,3,0,2,3,13,53.7,1,0,1,0,0,0,1,0,0
77.0823439,28.501278,300,0,0,0,0,1,0.0,3,0,2,9,18,57.31,0,1,0,0,1,0,1,0,0
77.0755585,28.511513,500,0,0,0,0,2,0.0,3,0,2,7,23,59.36,1,0,0,0,1,0,1,0,0
77.0670773,28.4905933,300,0,0,0,0,1,0.0,3,2,2,3,3,30.02,1,0,0,0,0,1,1,0,0
0.0,0.0,450,0,0,0,0,1,0.0,3,0,1,5,1,36.87,1,0,1,0,0,0,1,0,0
77.0627161,28.4969691,450,0,1,1,0,1,0.0,3,2,2,5,12,46.27,1,0,0,1,0,0,1,0,0
77.086215,28.5130313,400,0,1,0,0,1,0.0,3,3,2,3,5,32.86,0,1,0,0,0,1,1,0,0
77.0671046,28.4905322,200,0,0,0,0,1,0.0,3,0,2,9,22,68.28,1,0,0,0,1,0,0,1,0
77.07991786,28.49125312,600,0,0,0,0,2,0.0,3,2,1,3,5,31.47,1,0,0,1,0,0,1,0,0
77.0673441,28.4907223,200,0,0,0,0,1,0.0,3,0,2,3,24,55.7,1,0,0,0,1,0,1,0,0
77.067069,28.4899846,700,0,0,0,0,2,0.0,3,3,2,1,2,30.23,0,1,0,0,1,0,1,0,0
77.0859902,28.4988926,400,0,0,0,0,1,0.0,3,3,2,5,16,68.69,0,1,1,0,0,0,0,1,0
77.07016754,28.49064636,650,0,1,0,0,2,0.0,3,2,2,9,21,69.68,0,1,0,1,0,0,0,1,0
77.0836521,28.4996537,200,0,0,0,0,1,0.0,3,0,2,9,24,68.84,0,1,0,0,1,0,1,0,0
77.0665649,28.4872533,250,0,0,0,0,1,0.0,3,0,2,8,5,51.07,0,1,1,0,0,0,1,0,0
77.0834007,28.4978821,200,0,0,0,0,1,0.0,3,0,2,1,9,37.17,1,0,0,1,0,0,1,0,0
77.0671777,28.490597,150,0,0,0,0,1,0.0,3,0,2,1,19,47.45,1,0,0,1,0,0,1,0,0
77.08617,28.5128925,400,0,0,0,0,1,0.0,3,1,2,3,22,53.69,0,1,0,1,0,0,1,0,0
77.0693753,28.4909024,300,0,0,0,0,1,0.0,3,0,2,3,2,43.67,1,0,1,0,0,0,1,0,0
77.081314,28.4999667,600,0,0,0,0,2,0.0,3,1,2,4,0,30.36,1,0,0,0,0,1,1,0,0
77.085902,28.509468,400,0,1,0,0,1,0.0,3,1,1,7,19,52.59,1,0,0,1,0,0,1,0,0
77.0683497,28.4907415,200,0,0,0,0,1,0.0,3,0,2,8,12,48.33,1,0,0,0,0,1,1,0,0
77.0762102,28.5114797,200,0,0,0,0,1,0.0,3,0,2,5,2,53.86,1,0,1,0,0,0,0,1,0
77.0555019,28.443247,400,0,1,0,0,1,3.1,0,82,1,3,16,39.64,1,0,0,1,0,0,1,0,0
77.0563348,28.4429124,600,0,1,0,0,2,3.5,2,302,2,8,21,58.39,1,0,0,0,0,1,1,0,0
77.05503501,28.44359498,750,0,0,0,0,2,3.7,2,276,2,7,15,68.27,0,1,1,0,0,0,0,1,0
0.0,0.0,300,0,0,0,0,1,0.0,3,0,2,1,19,56.45,0,1,1,0,0,0,1,0,0
77.0563114,28.4435939,800,0,1,0,0,2,0.0,3,3,1,1,4,25.84,1,0,0,0,0,1,1,0,0
77.0714665,28.5096403,500,0,0,0,0,2,2.9,0,7,2,4,16,47.22,0,1,0,0,0,1,1,0,0
77.07236174,28.51055995,600,0,0,0,0,2,2.8,0,8,2,2,3,29.51,0,1,0,0,0,1,1,0,0
77.0715115,28.509779,450,0,0,0,0,1,3.1,0,10,1,4,10,34.73,1,0,0,0,1,0,1,0,0
77.0712658,28.5095992,600,0,0,0,0,2,3.2,0,31,2,6,7,57.99,0,1,1,0,0,0,0,1,0
77.0714665,28.5096403,600,0,0,0,0,2,2.9,0,5,2,9,21,60.86,1,0,0,0,1,0,1,0,0
77.0715115,28.509779,600,0,0,0,0,2,3.4,0,87,2,4,2,41.88,1,0,1,0,0,0,1,0,0
77.0720511,28.5103687,300,0,0,0,0,1,3.0,0,4,2,7,16,51.58,1,0,0,0,1,0,1,0,0
77.0714215,28.5096807,500,0,0,0,0,2,3.3,0,35,2,1,12,36.99,0,1,0,0,0,1,1,0,0
77.07199864,28.51028625,300,0,0,0,0,1,3.2,0,25,2,4,8,48.92,0,1,1,0,0,0,1,0,0
77.07128014,28.5095226,400,0,1,0,0,1,3.2,0,44,2,4,2,30.3,1,0,0,0,0,1,1,0,0
77.0715115,28.509779,500,0,0,0,0,2,3.3,0,27,2,4,10,54.28,1,0,1,0,0,0,1,0,0
77.0715115,28.509779,400,0,1,0,0,1,2.7,0,14,1,2,20,42.67,1,0,0,0,0,1,1,0,0
77.0714703,28.5096854,200,0,0,0,0,1,2.5,0,11,2,2,22,51.66,1,0,0,1,0,0,1,0,0
77.0714665,28.5096403,700,0,1,0,0,2,3.2,0,11,2,2,3,36.31,1,0,0,1,0,0,0,1,0
77.0716878,28.510247,600,0,1,0,0,2,3.9,2,43,2,1,2,27.38,1,0,0,0,0,1,1,0,0
77.0715115,28.5096894,400,0,1,0,0,1,3.8,2,127,2,9,14,63.95,0,1,0,0,1,0,0,1,0
77.07169354,28.50969289,550,0,0,0,0,2,3.6,2,60,2,7,22,65.47,1,0,0,0,1,0,0,1,0
77.0713316,28.5096721,500,0,1,0,0,2,3.7,2,51,2,1,15,55.42,0,1,1,0,0,0,1,0,0
77.0714215,28.5096807,500,1,0,0,0,2,3.6,2,45,2,3,12,44.08,1,0,0,0,0,1,1,0,0
77.07144342,28.50954204,1300,1,1,0,0,3,3.5,2,200,2,1,16,53.96,1,0,1,0,0,0,1,0,0
77.07135793,28.50954764,800,1,0,0,0,2,3.6,2,76,2,6,4,56.97,1,0,1,0,0,0,0,1,0
0.0,0.0,500,0,0,0,0,2,0.0,3,0,2,6,5,41.7,1,0,0,0,0,1,1,0,0
77.0714665,28.5096403,300,0,0,0,0,1,0.0,3,1,2,6,24,62.22,1,0,0,0,0,1,1,0,0
77.0716464,28.5096576,250,0,0,0,0,1,0.0,3,2,2,4,12,44.21,1,0,0,0,1,0,1,0,0
77.0717813,28.5099843,200,0,1,0,0,1,2.4,4,49,2,3,9,37.69,1,0,0,0,1,0,1,0,0
77.0700953,28.4562499,3500,1,0,0,0,4,3.8,2,305,2,9,0,35.88,1,0,0,0,0,1,1,0,0
77.0701624,28.4559543,4000,1,0,0,0,4,4.0,5,219,2,4,14,49.49,1,0,0,0,0,1,1,0,0
77.0310152,28.5088255,600,0,0,0,0,2,2.9,0,15,2,6,20,66.51,0,1,1,0,0,0,1,0,0
77.0313937,28.5085989,200,0,0,0,0,1,2.8,0,5,2,7,18,56.33,1,0,0,0,1,0,1,0,0
77.0316635,28.5088043,250,0,0,0,0,1,2.9,0,6,2,6,24,72.55,1,0,1,0,0,0,1,0,0
77.0309826,28.508564,250,0,1,0,0,1,2.7,0,10,2,1,16,64.43,1,0,1,0,0,0,0,1,0
77.0308539,28.5090845,400,0,0,0,0,1,2.8,0,14,2,6,11,48.49,1,0,0,0,0,1,1,0,0
77.0313937,28.5088678,150,0,1,0,0,1,2.9,0,13,2,1,9,35.04,0,1,0,0,1,0,1,0,0
77.0311238,28.5088417,100,0,0,0,0,1,0.0,3,0,2,5,3,37.43,1,0,0,1,0,0,1,0,0
77.0842702,28.4604845,250,0,0,0,0,1,2.9,0,6,2,7,3,40.25,1,0,0,0,1,0,1,0,0
77.0841917,28.4603512,700,0,1,0,0,2,3.3,0,153,2,3,3,49.77,1,0,1,0,0,0,0,1,0
77.0839756,28.4598562,150,0,1,0,0,1,3.4,0,151,2,5,4,42.06,1,0,0,0,0,1,0,1,0
0.0,0.0,200,0,0,0,0,1,3.2,0,12,2,1,0,28.23,0,1,0,0,0,1,1,0,0
77.0836521,28.4606579,400,0,1,0,0,1,3.0,0,89,2,3,4,32.46,1,0,0,0,1,0,1,0,0
77.083832,28.4600476,550,0,1,0,0,2,3.1,0,122,2,9,13,61.17,1,0,1,0,0,0,1,0,0
77.0843266,28.4602296,400,0,0,0,0,1,2.7,0,83,2,3,7,46.42,0,1,1,0,0,0,1,0,0
77.0835622,28.46047,200,0,0,0,0,1,2.9,0,7,2,3,14,43.07,1,0,0,0,1,0,0,0,1
77.0843266,28.459871,650,0,0,0,0,2,3.1,0,21,2,6,3,44.44,1,0,0,0,0,1,0,1,0
77.0842816,28.4603598,200,0,0,0,0,1,3.5,2,66,2,2,5,31.31,0,1,0,0,1,0,1,0,0
77.083832,28.4606752,600,0,1,0,0,2,3.6,2,69,2,3,0,27.79,1,0,0,0,1,0,1,0,0
77.0840568,28.4599348,250,0,1,0,0,1,3.6,2,60,2,4,22,53.43,1,0,0,0,0,1,0,0,1
77.0839219,28.4597873,500,0,1,0,0,2,3.6,2,369,2,6,13,53.94,0,1,0,1,0,0,0,1,0
77.0832025,28.4599872,400,0,0,0,0,1,3.7,2,63,2,9,8,47.22,0,1,0,0,1,0,1,0,0
77.0843266,28.4605883,150,0,0,0,0,1,0.0,3,2,2,8,4,50.35,0,1,1,0,0,0,1,0,0
77.0837421,28.4607562,400,0,1,0,0,1,2.4,4,83,2,7,13,51.25,0,1,0,0,1,0,1,0,0
77.0832256,28.4605726,400,0,1,0,0,1,2.2,4,142,2,8,24,74.31,1,0,0,0,0,1,0,1,0
77.0573475,28.4428081,1300,1,0,0,0,3,3.2,0,36,2,4,8,37.61,1,0,0,1,0,0,1,0,0
91.773932,26.16149,800,0,0,0,0,3,4.6,1,394,2,6,20,56.65,1,0,0,0,0,1,1,0,0
91.77393191,26.1614901,1400,0,0,0,0,3,3.9,2,360,2,4,14,56.47,1,0,0,1,0,0,0,1,0
91.77524608,26.1802428,600,0,0,0,0,2,4.7,1,126,1,1,19,54.18,1,0,1,0,0,0,1,0,0
91.77495472,26.18470185,500,0,0,0,0,2,4.1,5,290,1,7,0,28.85,1,0,0,0,0,1,1,0,0
0.0,0.0,1400,0,0,0,0,3,4.2,5,110,2,4,9,45.06,0,1,0,0,1,0,0,1,0
91.77739722,26.15735,750,0,0,0,0,3,4.1,5,304,2,1,22,50.32,1,0,0,0,0,1,1,0,0
0.0,0.0,1300,0,0,0,0,3,4.4,5,129,2,5,22,56.81,1,0,0,1,0,0,1,0,0
0.0,0.0,1650,0,0,0,0,4,4.4,5,222,2,3,18,50.25,1,0,0,0,1,0,1,0,0
0.0,0.0,500,0,0,0,0,2,4.1,5,124,2,2,23,63.4,1,0,1,0,0,0,1,0,0
91.806493,26.13298761,500,0,0,0,0,2,4.0,5,28,2,6,23,70.82,0,1,1,0,0,0,1,0,0
91.759857,26.172119,1500,0,0,0,0,4,4.9,1,774,2,2,15,62.26,1,0,1,0,0,0,0,1,0
91.75816667,26.171,800,0,0,0,0,3,3.6,2,327,2,4,14,54.65,0,1,1,0,0,0,1,0,0
91.75316667,26.19166667,300,0,0,0,0,1,3.6,2,142,2,3,10,42.44,0,1,0,0,1,0,1,0,0
91.75231431,26.18600148,400,0,0,0,0,2,4.1,5,377,2,7,19,59.43,1,0,0,1,0,0,1,0,0
91.75386279,26.19376437,500,0,0,0,0,2,4.2,5,99,2,6,9,41.45,1,0,0,1,0,0,1,0,0
91.75222128,26.18571587,500,0,0,0,0,2,4.1,5,25,2,8,1,37.13,1,0,0,0,0,1,1,0,0
0.0,0.0,850,0,0,0,0,3,4.1,5,179,2,7,13,48.18,0,1,0,0,0,1,1,0,0
91.783,26.17266667,600,0,0,0,0,2,4.3,5,369,2,8,0,35.98,1,0,0,1,0,0,1,0,0
